ID,Teff,logg,Tmag
10426191,3738.0,4.7263,12.3636
219873666,3900.0,4.64097,12.3653
376297461,3612.0,4.86854,12.3657
417663304,3584.0,4.80652,12.3685
359633377,3711.0,4.76103,12.3701
235683572,3610.0,4.74836,12.3706
441721069,3800.0,4.69611,12.3707
312252503,3999.0,4.62389,12.3709
372639357,3431.0,4.79397,12.3714
445444084,3289.0,4.94255,12.3717
199663926,3916.0,4.66303,12.3735
230134468,3445.0,4.75848,12.3742
461343199,3768.0,4.62131,12.3748
26647592,3490.0,4.91044,12.375
245399303,3996.0,4.58698,12.375
233735301,3445.0,4.8487,12.3755
453151064,3711.0,4.65514,12.3756
403576794,3788.0,4.64788,12.3757
264174054,3790.0,4.66715,12.3758
49857122,3992.0,4.63394,12.3761
259253371,3799.0,4.64617,12.3768
441812710,3692.0,4.71162,12.3771
418257102,3452.0,4.79517,12.3773
428738405,3365.0,4.98213,12.3787
301476901,3567.0,4.78998,12.3794
256482117,3859.0,4.59341,12.3795
229483903,3406.0,4.80904,12.3799
470842239,3589.0,4.73638,12.3801
52341699,3946.0,4.63042,12.3805
12646163,3852.0,4.65448,12.3805
259145966,3897.0,4.65556,12.3806
235929668,3433.0,4.81183,12.381
366072761,3562.0,4.58388,12.3815
316247386,3974.0,4.62721,12.3822
233070145,3596.0,4.8089,12.3824
312856491,3966.0,4.64882,12.3838
379374792,3851.0,4.62931,12.3845
237293455,3614.0,4.72726,12.385
376996709,3806.0,4.67003,12.3852
236758438,3555.0,4.83508,12.3853
367454517,3302.0,4.85647,12.3863
199526452,3865.0,4.74367,12.3876
410438780,3584.0,4.77632,12.388
138054211,3258.0,4.86454,12.3894
409521513,3424.0,4.85706,12.39
366760231,3456.0,4.83706,12.3909
402950752,3493.0,4.80365,12.3912
243335025,3601.0,4.78651,12.3916
116884415,3919.0,4.59348,12.3931
233089039,3958.0,4.65187,12.3933
284145966,3860.0,4.68939,12.3934
21117913,3454.0,4.85448,12.3967
450143418,3356.0,4.95014,12.3976
85528741,3361.0,4.80807,12.3983
233205846,3985.0,4.67092,12.3996
235929667,3437.0,4.81241,12.4005
230121228,3654.0,4.67301,12.402
116217854,3410.0,4.93998,12.4022
334754198,3802.0,4.73035,12.4029
427654745,3932.0,4.67488,12.4031
387270798,3470.0,4.77258,12.4048
233212839,3287.0,4.9035,12.4056
233232310,3917.0,4.67497,12.406
251276737,3568.0,4.82072,12.406
29056869,3389.0,4.85829,12.4065
301828564,3394.0,4.93822,12.4069
407572896,3569.0,4.7867,12.4069
368447751,3448.0,4.79436,12.407
233157939,3565.0,4.76698,12.4082
348027493,3242.0,4.966,12.4093
370061827,3373.0,4.91362,12.4093
199710041,3770.0,4.64699,12.4095
34754679,3386.0,4.85981,12.4105
198281815,3696.0,4.77023,12.4123
83143526,3400.0,4.84667,12.4137
198235884,3496.0,4.79396,12.4157
271530543,3967.0,4.65658,12.4172
445378703,3497.0,4.75145,12.4193
377282797,3740.0,4.60294,12.4201
279926164,3269.0,4.8796,12.4208
285161401,3356.0,4.92768,12.4215
275465637,3818.0,4.66013,12.4221
329153367,3759.0,4.67449,12.4236
184687644,3480.0,4.82706,12.4246
219860288,3281.0,4.90415,12.4251
397760022,3579.0,4.77564,12.4254
388601177,3175.0,4.86909,12.4261
301989638,3489.0,4.83559,12.4262
319716802,3728.0,4.65745,12.4263
251174250,3815.0,4.62985,12.4263
233618191,3542.0,4.81951,12.4279
406640607,3752.0,4.67648,12.428
376403391,3673.0,4.68503,12.4285
280074385,3481.0,4.68007,12.4286
235681891,3303.0,4.91838,12.4289
362224452,3817.0,4.65674,12.4289
279067782,3543.0,4.76471,12.429
422541479,3593.0,4.68623,12.4291
422610504,3464.0,4.76186,12.4297
441795832,3777.0,4.72868,12.4298
399722100,3500.0,4.88166,12.4302
246978300,3548.0,4.86029,12.4302
354869471,3772.0,4.66776,12.4318
256320814,3925.0,4.65,12.4323
433971167,3622.0,4.71156,12.4327
435822548,3397.0,4.77609,12.4339
354785188,3109.0,5.04543,12.4341
302147761,3892.0,4.79229,12.4347
198209677,3808.0,4.63367,12.4349
445640306,3393.0,4.84756,12.4362
289623211,3341.0,4.91576,12.437
420132403,3559.0,4.86011,12.4371
427322328,3627.0,4.72928,12.4373
237205427,3419.0,4.86791,12.4394
256516370,3290.0,5.00804,12.4395
91400464,3357.0,4.82447,12.4404
230078413,3936.0,4.70223,12.4408
196946817,3315.0,4.92841,12.4411
252176682,3924.0,4.6204,12.4413
427516047,3794.0,4.67831,12.4427
317652200,3705.0,4.75739,12.4428
139353180,3301.0,4.87439,12.4442
233611282,3761.0,4.67488,12.4459
139353181,3294.0,4.87339,12.446
236762247,3933.0,4.67911,12.4461
229609179,3415.0,4.91603,12.4464
441763983,3902.0,4.70418,12.4468
308957863,3462.0,4.97669,12.4473
264220297,3844.0,4.70927,12.4475
292403432,3302.0,4.93106,12.4479
232983872,3448.0,4.72724,12.4489
285586061,3651.0,4.71842,12.4493
255922946,3585.0,4.76627,12.4516
10506748,3559.0,4.76061,12.4517
252852759,3183.0,4.95161,12.4523
237210219,3474.0,4.71739,12.4532
232983096,3351.0,4.96168,12.4533
365942861,3539.0,4.84463,12.4534
369823468,3789.0,4.59841,12.4552
116370328,3515.0,4.84193,12.4552
13840107,3424.0,4.80017,12.4555
12633772,3647.0,4.64547,12.4561
49853887,3849.0,4.64581,12.4562
241119435,3329.0,4.96096,12.4575
389413255,3290.0,4.85377,12.458
52263090,3773.0,4.66708,12.4582
461357730,3996.0,4.59592,12.4585
251766493,3361.0,4.93329,12.4612
186664624,3324.0,4.88383,12.4614
251301834,3407.0,4.82986,12.4621
435161126,3298.0,4.96836,12.463
129866360,3374.0,4.84076,12.4631
289591049,3517.0,4.85622,12.4634
117169094,3421.0,4.76706,12.4645
82239157,3852.0,4.66122,12.4649
336006563,3736.0,4.71082,12.465
353854814,3618.0,4.75417,12.4654
455954904,3751.0,4.65239,12.4655
319844090,3989.0,4.6898,12.4659
233088548,3553.0,4.72883,12.4667
461519513,3422.0,4.90488,12.4678
275484449,3293.0,4.81827,12.4687
363810662,3318.0,4.82158,12.4699
280412698,3726.0,4.63567,12.4728
368728040,3734.0,4.70663,12.4732
229941198,3813.0,4.72639,12.4733
396656425,3419.0,4.81539,12.4747
252159744,3617.0,4.69972,12.4748
13352159,3162.0,4.98005,12.4748
237103533,3616.0,4.8166,12.4751
441795747,3724.0,4.70001,12.4752
52038797,3499.0,4.76398,12.4771
387446224,3533.0,4.76222,12.4783
388132550,3455.0,4.79508,12.4805
203010521,3357.0,4.94449,12.4817
278929614,3520.0,4.77618,12.482
230078501,3698.0,4.65172,12.482
428260264,3419.0,4.81739,12.4823
436926843,3402.0,4.8646,12.4832
279702850,3267.0,4.82529,12.485
104208182,3948.0,4.59404,12.4851
237254348,3702.0,4.74396,12.4864
321597670,3587.0,4.79381,12.4866
420130101,3597.0,4.72026,12.4867
385256840,3490.0,4.77718,12.4879
387354684,3631.0,4.78103,12.4887
219875976,3444.0,4.84899,12.4896
367739022,3271.0,4.88423,12.49
308779412,3150.0,5.01641,12.4919
54629538,3386.0,4.88897,12.4919
331461570,3876.0,4.6692,12.4924
389914559,3349.0,4.93437,12.4929
235683377,3328.0,4.91612,12.4934
184678595,3575.0,4.8626,12.494
461341887,3682.0,4.73775,12.4947
366917540,3229.0,4.83673,12.495
219755102,3348.0,4.89276,12.4976
229448801,3659.0,4.71375,12.4987
71932456,3414.0,4.85641,12.4993
229583029,3589.0,4.76218,12.4993
434270080,3531.0,4.89812,12.4994
219897611,3627.0,4.77552,12.4995
219898841,3515.0,4.71619,12.4999
279600298,3608.0,4.73809,12.5015
233201785,3591.0,4.81421,12.5027
299489133,3590.0,4.89442,12.5027
252834422,3876.0,4.61953,12.5028
116403299,3394.0,4.80438,12.5045
116137651,3790.0,4.67575,12.5047
116989036,3960.0,4.68171,12.5053
341816210,3420.0,4.79733,12.5066
233086272,3699.0,4.69903,12.5073
65643204,3336.0,4.85205,12.5081
116211632,3428.0,4.75155,12.5087
233211759,3489.0,4.90122,12.5095
265196973,3766.0,4.63114,12.5099
265001135,3524.0,4.68662,12.5106
51042921,3810.0,4.6612,12.5107
428072211,3959.0,4.65121,12.5118
137158728,3287.0,4.9742,12.5121
410507076,3187.0,4.96616,12.5141
104058693,3819.0,4.63261,12.5146
379599588,3856.0,4.58753,12.5147
470679985,3305.0,4.89714,12.5152
417600723,3460.0,4.84064,12.5161
408570032,3642.0,4.74629,12.5165
73491149,3409.0,4.83614,12.5167
398070165,3496.0,4.83851,12.5167
329248235,3394.0,4.82151,12.5167
270053029,3413.0,4.85211,12.5174
101408163,3517.0,4.82778,12.5186
450003938,3584.0,4.74852,12.5191
90667817,3323.0,4.94288,12.5192
399736280,3245.0,4.87122,12.5218
400538717,3834.0,4.74447,12.523
259039250,3480.0,4.83177,12.524
461597569,3366.0,4.82977,12.5241
422707452,3991.0,4.6004,12.5252
456083516,3532.0,4.7987,12.5254
274802629,3165.0,4.9345,12.5254
403254664,3847.0,4.68592,12.5258
237219280,3912.0,4.74223,12.526
229605187,3520.0,4.7315,12.5271
29002055,3246.0,4.85644,12.5281
353735240,3497.0,4.68724,12.529
198185138,3744.0,4.70616,12.5295
256613012,3705.0,4.7543,12.5312
302549984,3634.0,4.72426,12.532
272419596,3564.0,4.88314,12.5325
81603679,3262.0,4.75285,12.5329
256375401,3897.0,4.68271,12.5333
258680533,3728.0,4.76215,12.5342
427925798,3908.0,4.63917,12.535
467335525,3489.0,4.83171,12.5361
275463903,3323.0,4.84211,12.5362
237306673,3500.0,4.78025,12.537
198414886,3313.0,4.82134,12.5372
82397698,3979.0,4.59472,12.5372
12868098,3363.0,4.89091,12.5373
219807827,3702.0,4.72166,12.5373
160602790,3210.0,4.99447,12.5376
379095939,3637.0,4.74665,12.5377
241137538,3379.0,4.79763,12.5382
346851422,3345.0,4.90428,12.5385
67568168,3133.0,4.83406,12.5387
250500196,3309.0,4.91476,12.5391
307987410,3940.0,4.65795,12.5395
229975545,3837.0,4.67192,12.5396
229611412,3531.0,4.79874,12.5399
67570697,3047.0,5.05728,12.5407
280189982,3524.0,4.73002,12.5409
355824252,3677.0,4.6331,12.5409
285039638,3860.0,4.64589,12.5419
285596906,3779.0,4.61764,12.5424
431764622,3534.0,4.81001,12.5431
165551882,3429.0,4.90092,12.5441
394050941,3674.0,4.8273,12.5455
219810383,3523.0,4.78123,12.5458
406600107,3780.0,4.68524,12.5462
470772593,3414.0,4.82019,12.5471
240967172,3462.0,4.84144,12.5474
251224154,3548.0,4.74751,12.5478
387411240,3186.0,4.81297,12.5491
376879869,3669.0,4.71191,12.5499
240819543,3707.0,4.81909,12.5503
233728450,3865.0,4.66992,12.5504
71853881,3247.0,4.9303,12.551
307955351,3625.0,4.81823,12.5511
417334596,3428.0,4.8383,12.5516
229410798,3608.0,4.74089,12.5528
34717708,3342.0,4.87586,12.5533
233657951,3887.0,4.66111,12.5535
468278571,3541.0,4.78911,12.554
367335228,3510.0,4.85142,12.5561
353074407,3601.0,4.78088,12.5571
288857260,3316.0,4.93171,12.5572
229483270,3937.0,4.68298,12.5575
165530589,3159.0,4.96418,12.5582
55001280,3903.0,4.6223,12.5584
237098529,3689.0,4.6896,12.5589
264797392,3404.0,4.8376,12.5608
54046409,3767.0,4.64852,12.5622
256107708,3640.0,4.63911,12.5625
103946151,3635.0,4.71993,12.563
280074384,3577.0,4.73808,12.5632
400384054,3481.0,4.74665,12.5641
403580277,3640.0,4.67333,12.5663
408620708,3721.0,4.64209,12.5664
178082084,3349.0,4.90902,12.5664
365829943,3460.0,4.85315,12.5672
428616482,3605.0,4.73409,12.5676
230377324,3839.0,4.67646,12.5685
178104597,3303.0,4.94208,12.5704
13078838,3910.0,4.65179,12.5705
139560333,3566.0,4.85305,12.5709
13459076,3473.0,4.64332,12.5726
301989032,3638.0,4.72498,12.5728
245506844,3838.0,4.59302,12.5733
468642818,3461.0,4.86921,12.5737
233614943,3755.0,4.69891,12.5742
370131495,3248.0,4.9859,12.5742
53015040,3296.0,4.89321,12.5745
198210588,3781.0,4.68446,12.5747
370122417,3700.0,4.72929,12.576
367863781,3180.0,4.97169,12.5764
356349747,3638.0,4.80521,12.5768
374692929,3299.0,4.86106,12.5775
229686220,3661.0,4.82353,12.5789
420842901,3866.0,4.71549,12.5791
46534290,3292.0,4.98127,12.5793
362258727,3204.0,4.95948,12.5795
233060935,3561.0,4.7114,12.58
445580861,3205.0,4.88762,12.5817
165501015,3919.0,4.68689,12.5822
138017972,3333.0,4.89857,12.5832
286637122,3222.0,4.95346,12.5857
370688114,3618.0,4.70627,12.5863
207493501,3362.0,4.8266,12.5863
28909805,3345.0,4.83533,12.5867
13079020,3925.0,4.62603,12.5871
232607180,3570.0,4.83278,12.5877
117110285,3920.0,4.61857,12.5877
390576461,3312.0,4.91206,12.5882
230087050,3513.0,4.79797,12.5887
73528879,3203.0,4.99447,12.5899
402897810,3884.0,4.75869,12.59
236711782,3368.0,4.79986,12.5904
348234582,3611.0,4.80049,12.5907
54990385,3699.0,4.75481,12.5912
265089650,3333.0,4.80527,12.592
229581854,3522.0,4.6729,12.5928
284718695,3334.0,4.92144,12.5938
320525039,3657.0,4.71847,12.594
11332689,3748.0,4.71415,12.596
280070427,3388.0,4.89847,12.5963
427470255,3631.0,4.72936,12.5964
427595462,3936.0,4.61776,12.5972
233124171,3766.0,4.70814,12.5983
428739216,3530.0,4.82716,12.6005
441714800,3672.0,4.68997,12.6006
292405896,3631.0,4.81527,12.6017
428077526,3619.0,4.67341,12.6026
237103217,3700.0,4.70009,12.6038
258873648,3686.0,4.7442,12.604
320324484,3401.0,4.80799,12.6045
370852899,3494.0,4.69231,12.6051
11995368,3646.0,4.74511,12.6062
219807217,3262.0,4.89337,12.6096
336122550,3474.0,4.79374,12.6109
388526346,3250.0,4.86418,12.6113
367002248,3844.0,4.82436,12.6125
338162079,3256.0,4.91308,12.6128
316619147,3675.0,4.74609,12.6128
50508724,3539.0,4.80855,12.6131
450143416,3321.0,4.97382,12.6142
417702091,3924.0,4.63682,12.6143
46476250,3173.0,4.89402,12.6148
431899232,3330.0,4.94775,12.6152
390119283,3646.0,4.68088,12.6155
233735382,3664.0,4.67736,12.6163
117177038,3943.0,4.66429,12.6167
237099895,3672.0,4.75668,12.6167
230135143,3798.0,4.6904,12.6168
429001850,3700.0,4.85096,12.6173
292610718,3263.0,4.90061,12.6174
265459994,3709.0,4.79311,12.6178
288735994,3391.0,4.86427,12.6182
368733556,3403.0,4.85138,12.6191
219429281,3535.0,4.72706,12.6194
385405376,3943.0,4.70064,12.621
184778414,3710.0,4.92818,12.621
237012889,3637.0,4.84484,12.6212
251152317,3210.0,4.90711,12.6216
233545908,3839.0,4.74387,12.622
192251660,3449.0,4.85964,12.6229
396007003,3373.0,4.91519,12.624
284049116,3875.0,4.66934,12.624
317590066,3785.0,4.73636,12.6244
435271299,3675.0,4.67356,12.6245
377974457,3425.0,4.86249,12.6258
367463087,3391.0,4.89544,12.627
369730689,3764.0,4.74556,12.6277
353898013,3230.0,4.89622,12.6288
230115815,3755.0,4.64822,12.6296
349978745,3759.0,4.73338,12.6297
139555010,3362.0,4.86713,12.6309
385200020,3322.0,4.88852,12.6318
243336237,3252.0,4.83795,12.6325
77564268,3378.0,4.85913,12.6326
233513006,3376.0,4.86668,12.6327
302776074,3772.0,4.60643,12.634
434178424,3754.0,4.76369,12.6341
229454246,3438.0,4.71395,12.6345
233208400,3615.0,4.70047,12.635
365595507,3238.0,4.92007,12.6355
336119141,3191.0,4.89817,12.6356
229598094,3460.0,4.81445,12.6356
233501675,3634.0,4.77978,12.6357
50616459,3406.0,4.80514,12.6362
399789568,3508.0,4.76041,12.6363
229507871,3450.0,4.84045,12.6369
229615081,3345.0,4.88833,12.6376
356893337,3271.0,4.95146,12.6378
353238667,3794.0,4.65601,12.6382
354257430,3532.0,4.81323,12.6383
341839537,3609.0,4.81743,12.6383
20771214,3494.0,4.79934,12.6389
77489358,3328.0,4.90754,12.6394
445628672,3488.0,4.73146,12.6396
271654772,3597.0,4.75039,12.6399
390173361,3574.0,4.7142,12.6411
233684437,3670.0,4.67029,12.6422
316253935,3732.0,4.80447,12.6429
83624822,3676.0,4.71904,12.6432
251407798,3877.0,4.66501,12.6447
316556096,3627.0,4.86653,12.6453
379474523,3775.0,4.67686,12.646
165498437,3441.0,4.88927,12.646
424388104,3992.0,4.80579,12.6462
10973895,3547.0,4.73446,12.6469
444584399,3769.0,4.64913,12.6479
317591348,3916.0,4.71867,12.6489
232634180,3620.0,4.71993,12.6489
347113476,3845.0,4.66095,12.6492
229764062,3696.0,4.77629,12.6496
377810190,3936.0,4.643,12.6504
427584726,3776.0,4.65758,12.6505
407154437,3618.0,4.72054,12.6519
247407208,3134.0,4.878,12.6528
406961662,3808.0,4.61862,12.653
284889132,3572.0,4.83506,12.6535
316734661,3544.0,4.73506,12.6547
366556144,3112.0,4.93109,12.6551
298289582,3868.0,4.67101,12.6554
237223946,3780.0,4.67556,12.6572
441809255,3385.0,4.87698,12.659
384832640,3612.0,4.70286,12.66
398336395,3361.0,4.89677,12.6609
445284073,3667.0,4.76198,12.6621
233072899,3808.0,4.71794,12.6629
354968452,3927.0,4.63425,12.6641
233208639,3502.0,4.79052,12.6648
366110997,3566.0,4.78979,12.6653
236968383,3263.0,4.87286,12.6653
292517539,3408.0,4.80707,12.666
445224636,3980.0,4.63191,12.6665
377280562,3349.0,4.83143,12.6668
10422358,3907.0,4.63323,12.6674
229973176,3260.0,4.8257,12.6692
219845585,3640.0,4.73061,12.6703
452946910,3411.0,4.69595,12.6714
233733207,3391.0,4.85731,12.6715
353314370,3860.0,4.6933,12.6715
275904522,3805.0,4.65673,12.6737
320504102,3441.0,4.81593,12.6741
315937814,3555.0,4.77376,12.6746
358909029,3444.0,4.8019,12.6747
288500817,3330.0,4.89616,12.6749
229650375,3558.0,4.72809,12.6757
441792976,3511.0,4.70339,12.676
470719606,3951.0,4.66248,12.6761
312978947,3967.0,4.62749,12.6766
284357957,3780.0,4.67643,12.6766
251434330,3655.0,4.65759,12.6772
285168749,3507.0,4.84946,12.6775
229937722,3773.0,4.69876,12.6785
408728735,3342.0,4.96152,12.6803
199524870,3601.0,4.79255,12.6809
233051855,3676.0,4.80107,12.681
229963163,3372.0,4.8633,12.6821
376639298,3895.0,4.65101,12.6823
390018919,3721.0,4.68062,12.6828
387998188,3143.0,5.0242,12.6835
444796044,3707.0,4.67947,12.6839
232616666,3356.0,4.86923,12.6843
279258697,3796.0,4.67757,12.6843
264912880,3935.0,4.63887,12.6848
279001501,3826.0,4.67956,12.6855
53706849,3876.0,4.57793,12.6874
302158231,3699.0,4.69274,12.6876
435264032,3307.0,4.83851,12.6878
369279540,3801.0,4.71415,12.6882
351364969,3804.0,4.64184,12.6883
470850781,3897.0,4.662,12.6889
275711736,3604.0,4.65904,12.6893
10608775,3896.0,4.70105,12.6895
219104885,3609.0,4.72072,12.6896
289581681,3609.0,4.75575,12.6903
287149955,3225.0,5.01791,12.6914
332151183,3892.0,4.62728,12.6927
52347095,3716.0,4.59013,12.6942
11236789,3480.0,4.84402,12.695
50263622,3757.0,4.63865,12.6954
377982475,3785.0,4.70311,12.6955
116556399,3272.0,4.85361,12.6956
271243437,3484.0,4.85006,12.6969
452920657,3907.0,4.59828,12.6973
371470115,3591.0,4.87532,12.6976
232611387,3655.0,4.69073,12.6981
353320768,3722.0,4.68883,12.6981
236758399,3353.0,4.87021,12.6982
229940234,3721.0,4.72602,12.6988
199571528,3419.0,4.86541,12.6992
312856562,3858.0,4.6874,12.6995
445424979,3361.0,4.79903,12.6998
397280478,3755.0,4.74047,12.7
233527444,3577.0,4.73299,12.7003
198388382,3365.0,4.88036,12.702
233073451,3838.0,4.68847,12.7025
351690736,3684.0,4.67234,12.7029
356824045,3511.0,4.7922,12.7031
292520482,3059.0,5.11405,12.7033
357045188,3279.0,4.94848,12.7054
259110015,3611.0,4.76173,12.7055
399581172,3223.0,4.88758,12.7055
374788426,3697.0,4.68926,12.7063
427466954,3108.0,5.09138,12.7063
233692706,3636.0,4.73027,12.7066
286242533,3420.0,4.86853,12.7066
377070281,3797.0,4.7045,12.7067
369089828,3267.0,4.84863,12.7068
434893443,3891.0,4.65564,12.707
356241590,3149.0,5.03689,12.7078
441716120,3564.0,4.82168,12.7079
198188588,3645.0,4.76777,12.708
398072819,3940.0,4.6355,12.709
230071306,3536.0,4.73973,12.7094
301912606,3579.0,4.74994,12.7099
288428750,3531.0,4.71929,12.71
332491611,3270.0,4.98545,12.7101
368601162,3704.0,4.71132,12.7104
237216719,3885.0,4.71521,12.7107
280069113,3295.0,4.77129,12.7112
366026193,3608.0,4.73095,12.7121
275690748,3339.0,4.88532,12.7121
198358201,3855.0,4.67917,12.7128
13036109,3875.0,4.60997,12.7136
317653445,3677.0,4.73775,12.7137
384913107,3313.0,4.96559,12.7141
233128986,3316.0,4.8615,12.7142
232612888,3191.0,5.07785,12.716
229749413,3656.0,4.81272,12.7165
77568002,3147.0,4.97713,12.7168
356870317,3756.0,4.71335,12.7174
302544259,3377.0,4.87368,12.7179
427731711,3625.0,4.73234,12.718
219090146,3677.0,4.84948,12.7199
117500951,3651.0,4.77616,12.7199
271022160,3595.0,4.70416,12.7208
117806404,3879.0,4.63572,12.7212
390247252,3846.0,4.62183,12.7214
417645226,3295.0,4.95481,12.7216
353607037,3956.0,4.67351,12.7228
378941459,3736.0,4.70035,12.7236
252129543,3503.0,4.8077,12.7245
229937610,3724.0,4.7077,12.725
456045174,3803.0,4.66053,12.7252
192592105,3838.0,4.83669,12.7253
235987206,3524.0,4.78799,12.7253
332869948,3763.0,4.69071,12.7254
316047280,3347.0,4.72566,12.7274
137156909,3385.0,4.97448,12.7278
427809432,3082.0,5.08409,12.7281
452986003,3309.0,4.88734,12.7287
258776466,3578.0,4.8114,12.7294
452989720,3203.0,4.94586,12.7315
160535751,3505.0,4.80406,12.7321
116498204,3387.0,4.85854,12.7339
83973350,3959.0,4.64956,12.7342
5672399,3342.0,5.01356,12.7344
230129303,3444.0,4.71921,12.7344
428205438,3694.0,4.74972,12.7346
230084392,3379.0,4.9095,12.7346
418410775,3780.0,4.67681,12.735
470924133,3593.0,4.7303,12.7358
372689007,3680.0,4.83396,12.7364
346931667,3629.0,4.59531,12.7367
470683727,3388.0,4.87307,12.7367
374301981,3424.0,4.79313,12.7382
275484317,3838.0,4.64282,12.7389
232626447,3441.0,4.85531,12.74
308126348,3137.0,4.89223,12.7404
198279258,3462.0,4.82789,12.7405
376638433,3983.0,4.69581,12.7412
397797952,3911.0,4.65593,12.7415
229455419,3298.0,5.02967,12.7417
366027959,3816.0,4.63491,12.7425
341817646,3390.0,4.87962,12.7426
233573351,3590.0,4.68952,12.7436
306188390,3989.0,4.60981,12.7442
22942521,3346.0,4.9486,12.7443
461423950,3875.0,4.67833,12.7444
444835173,3735.0,4.75531,12.7453
287139872,3652.0,4.71387,12.7463
252164739,3662.0,4.75876,12.7464
271654200,3841.0,4.64054,12.747
186597420,3492.0,4.86621,12.748
287152070,3278.0,4.92618,12.7484
332571654,3138.0,4.90828,12.7488
198185371,3693.0,4.74804,12.7489
410866600,3471.0,4.83426,12.7492
280407200,3673.0,4.67456,12.75
369237959,3587.0,4.79908,12.7516
366517606,3561.0,4.75511,12.7517
250520063,3343.0,4.84007,12.7523
397763059,3953.0,4.65103,12.7524
288517585,3169.0,4.86408,12.7524
354546629,3539.0,4.84729,12.7527
198554875,3568.0,4.86884,12.753
235934191,3821.0,4.68717,12.7534
377606609,3535.0,4.84857,12.7537
453305664,3881.0,4.61332,12.754
265306437,3251.0,4.88558,12.7543
445665792,3589.0,4.75641,12.7546
187086599,3147.0,4.91251,12.7552
353079602,3838.0,4.66616,12.7575
420129758,3524.0,4.77935,12.7577
368105690,3398.0,4.80761,12.758
52180381,3332.0,4.86379,12.7595
269929246,3437.0,4.93088,12.7604
237102124,3721.0,4.66015,12.7604
233098282,3966.0,4.69929,12.7609
362961746,3598.0,4.75585,12.7619
159511173,3524.0,4.83459,12.7621
279707327,3913.0,4.65334,12.7621
219865662,3453.0,4.80157,12.7628
249859233,3599.0,4.84119,12.7632
198236586,3462.0,4.79164,12.7632
284192530,3276.0,4.95598,12.7643
390804628,3915.0,4.62919,12.7645
251515809,3874.0,4.70258,12.766
297693922,3764.0,4.69747,12.7662
367837191,3705.0,4.73555,12.7664
444617582,3703.0,4.66601,12.7666
250510279,3499.0,4.8356,12.7674
219757125,3343.0,4.86288,12.7678
400827229,3484.0,4.84703,12.7694
258509306,3480.0,4.79435,12.7702
115915293,3644.0,4.65687,12.771
117654599,3389.0,4.80742,12.771
445568543,3508.0,4.8335,12.7715
434171513,3924.0,4.65079,12.7721
403578197,3654.0,4.64893,12.7721
116209966,3931.0,4.68019,12.7722
400253484,3439.0,4.84179,12.7731
366517603,3552.0,4.76008,12.7733
297650789,3749.0,4.70923,12.7752
367142878,3261.0,4.89879,12.7761
353818806,3804.0,4.76703,12.7762
377905218,3894.0,4.7215,12.7763
265272708,3324.0,4.72891,12.7779
252146592,3665.0,4.6319,12.7779
219859253,3634.0,4.83417,12.7793
420448703,3633.0,4.74449,12.7802
434263702,3898.0,4.69525,12.7803
232682547,3335.0,4.8063,12.7805
389532828,3258.0,4.88818,12.7807
376111739,3280.0,4.96255,12.7833
384842757,3869.0,4.58949,12.7836
367856400,3465.0,4.79375,12.7838
445312009,3671.0,4.75043,12.7859
311234972,3814.0,4.72778,12.7863
245675509,3522.0,4.63379,12.787
418223113,3196.0,5.02484,12.7871
427689932,3703.0,4.66664,12.7873
461448916,3402.0,4.81689,12.7877
441811392,3211.0,4.98533,12.7878
259126333,3586.0,4.85312,12.7899
233656978,3666.0,4.80656,12.7899
233732152,3618.0,4.84405,12.7904
427513697,3953.0,4.64907,12.7906
444720664,3763.0,4.69783,12.7914
398156875,3314.0,4.85761,12.7918
470269751,3244.0,4.90309,12.7918
441807865,3543.0,4.73725,12.7931
117527724,3435.0,4.6293,12.7935
357045189,3279.0,4.96146,12.7949
356871098,3406.0,4.82682,12.7949
321448113,3381.0,4.86433,12.7951
377340539,3435.0,4.90125,12.7954
279520861,3680.0,4.71975,12.7956
287138506,3356.0,4.86446,12.7956
275261359,3283.0,4.96354,12.7959
53964985,3872.0,4.66271,12.7963
232635922,3759.0,4.80439,12.7963
390661155,3511.0,4.77332,12.7966
52947505,3674.0,4.65987,12.7967
331930750,3201.0,4.97811,12.797
219881731,3522.0,4.85354,12.7973
384839279,3381.0,4.7992,12.7977
327445384,3251.0,4.9209,12.7998
232611241,3347.0,4.80672,12.8002
433977629,3558.0,4.7083,12.8016
264178910,3031.0,5.0624,12.8018
316330990,3857.0,4.6633,12.8025
280190847,3416.0,4.79693,12.8031
364122244,3332.0,4.97373,12.8041
356056068,3252.0,4.77394,12.8047
229796245,3222.0,4.89499,12.805
252811194,3313.0,4.8341,12.8059
376971159,3396.0,4.81591,12.8059
374704025,3458.0,4.72533,12.8068
90667261,3253.0,4.92229,12.8089
462619597,3436.0,4.74289,12.8094
348442688,3925.0,4.67909,12.8098
359679221,3543.0,4.80058,12.81
243297689,3730.0,4.78093,12.81
82688506,3424.0,4.83927,12.8111
71978849,3285.0,4.91251,12.8114
403257282,3389.0,4.94711,12.8118
21124766,3450.0,4.84358,12.8122
441739871,3520.0,4.76125,12.8123
441813157,3468.0,4.84692,12.8124
302774655,3605.0,4.77242,12.8124
369729803,3757.0,4.62928,12.813
21026125,3210.0,4.92003,12.814
302684996,3913.0,4.65866,12.8144
13079486,3486.0,4.76758,12.8145
327448203,3783.0,4.71368,12.8156
332152077,3670.0,4.73963,12.8162
