TIC_ID,P_true,A,P_LS,P_ACF,P_final,Flag,Recovered,Harmonic_FP,LS_Power,Mode
428475704,1.0,0.02,1.0037700282752087,1.9166666666649235,1.9166666666649235,Harmonic_Corrected,False,True,0.02131858160905209,injected
428475704,2.0,0.002,0.6400240384615363,1.2499999999988631,1.2499999999988631,Harmonic_Corrected,False,False,0.019897536322418793,injected
428475704,2.0,0.005,0.6400240384615363,1.2499999999988631,1.2499999999988631,Harmonic_Corrected,False,False,0.019952337753426527,injected
428475704,2.0,0.01,0.6400240384615363,0.5833333333328028,0.6400240384615363,Match,False,False,0.020060509279157892,injected
428475704,2.0,0.02,2.009433962264145,1.9166666666649235,2.009433962264145,Match,True,False,0.02081347262789952,injected
428475704,3.0,0.002,0.6400240384615363,1.2499999999988631,1.2499999999988631,Harmonic_Corrected,False,False,0.01998890864870527,injected
428475704,3.0,0.005,0.6400240384615363,1.2499999999988631,1.2499999999988631,Harmonic_Corrected,False,False,0.019982581174300525,injected
428475704,3.0,0.01,0.6400240384615363,0.5833333333328028,0.6400240384615363,Match,False,False,0.019755834318641963,injected
428475704,3.0,0.02,3.0428571428571343,0.5833333333328028,3.0428571428571343,Match,True,False,0.021285642338153436,injected
428475704,5.0,0.002,0.6400240384615363,1.2499999999988631,1.2499999999988631,Harmonic_Corrected,False,False,0.019980819917217323,injected
428475704,5.0,0.005,0.6400240384615363,0.6666666666660603,0.6400240384615363,Match,False,False,0.019882398696956016,injected
428475704,5.0,0.01,0.6400240384615363,0.6666666666660603,0.6400240384615363,Match,False,False,0.01991535261019029,injected
428475704,5.0,0.02,0.6400240384615363,0.5833333333328028,0.6400240384615363,Match,False,False,0.02022116756730056,injected
428475704,7.0,0.002,0.6400240384615363,1.2499999999988631,1.2499999999988631,Harmonic_Corrected,False,False,0.020002662625138785,injected
428475704,7.0,0.005,0.6400240384615363,1.2499999999988631,1.2499999999988631,Harmonic_Corrected,False,False,0.020092465636713675,injected
428475704,7.0,0.01,0.6400240384615363,1.2499999999988631,1.2499999999988631,Harmonic_Corrected,False,False,0.019925158996757723,injected
428475704,7.0,0.02,6.614906832298122,0.5833333333328028,6.614906832298122,Match,True,False,0.024766649369409588,injected
428475704,10.0,0.002,0.6400240384615363,1.2499999999988631,1.2499999999988631,Harmonic_Corrected,False,False,0.01998960082820412,injected
428475704,10.0,0.005,0.6400240384615363,1.2499999999988631,1.2499999999988631,Harmonic_Corrected,False,False,0.020046942716027354,injected
428475704,10.0,0.01,0.6400240384615363,0.6666666666660603,0.6400240384615363,Match,False,False,0.019936249797143753,injected
428475704,10.0,0.02,9.95327102803737,0.5833333333328028,9.95327102803737,Match,True,False,0.024084262459240797,injected
428475704,12.0,0.002,0.6400240384615363,1.2499999999988631,1.2499999999988631,Harmonic_Corrected,False,False,0.019982458522039934,injected
428475704,12.0,0.005,0.6400240384615363,1.2499999999988631,1.2499999999988631,Harmonic_Corrected,False,False,0.019863592446098078,injected
428475704,12.0,0.01,0.6400240384615363,0.6666666666660603,0.6400240384615363,Match,False,False,0.01978255258219303,injected
428475704,12.0,0.02,11.966292134831452,0.5833333333328028,11.966292134831452,Match,True,False,0.0208212155265553,injected
428475704,14.0,0.002,0.6400240384615363,1.2499999999988631,1.2499999999988631,Harmonic_Corrected,False,False,0.020009392256094393,injected
428475704,14.0,0.005,0.6400240384615363,1.2499999999988631,1.2499999999988631,Harmonic_Corrected,False,False,0.01986146105881502,injected
428475704,14.0,0.01,0.6400240384615363,0.6666666666660603,0.6400240384615363,Match,False,False,0.019737683845847558,injected
428475704,14.0,0.02,0.6400240384615363,0.5833333333328028,0.6400240384615363,Match,False,False,0.02010046709924821,injected
256929683,,0.0,7.867924528301877,,7.867924528301877,LS_only,False,False,0.0005001867073296892,null
