TIC_ID,Teff,logg,Tmag,LS_Period,LS_Power,ACF_Period,Final_Period,Flag,Variability,R_score,rotation_reliability
376971159,3396.0,4.81591,12.8059,0.513,0.005851,1.0,1.0,Harmonic_Corrected,0.005553,2,Medium
374704025,3458.0,4.72533,12.8068,0.9192,0.003237,0.9167,0.9192,Match,0.006277,3,High
90667261,3253.0,4.92229,12.8089,2.7273,0.004794,2.75,2.7273,Match,0.003879,3,High
462619597,3436.0,4.74289,12.8094,0.8824,0.000344,,0.8824,LS_only,0.000932,0,Very_Low
348442688,3925.0,4.67909,12.8098,6.9802,0.002012,0.6667,6.9802,Match,0.003016,1,Low
359679221,3543.0,4.80058,12.81,15.0,0.000259,,15.0,LS_only,0.00085,0,Very_Low
243297689,3730.0,4.78093,12.81,3.2335,0.000424,,3.2335,LS_only,0.000974,0,Very_Low
82688506,3424.0,4.83927,12.8111,2.197,0.000359,,2.197,LS_only,0.001008,0,Very_Low
71978849,3285.0,4.91251,12.8114,2.5712,0.001794,2.4167,2.5712,Match,0.002281,2,Medium
403257282,3389.0,4.94711,12.8118,13.3125,0.01042,0.5833,13.3125,Match,0.014227,2,Medium
21124766,3450.0,4.84358,12.8122,3.2243,0.000495,,3.2243,LS_only,0.0012,0,Very_Low
441739871,3520.0,4.76125,12.8123,4.2597,0.00059,,4.2597,LS_only,0.000946,0,Very_Low
441813157,3468.0,4.84692,12.8124,4.4002,0.000536,4.1667,4.4002,Match,0.000928,2,Medium
302774655,3605.0,4.77242,12.8124,7.8947,0.001558,,7.8947,LS_only,0.002648,0,Very_Low
369729803,3757.0,4.62928,12.813,5.9371,0.001699,12.9167,12.9167,Harmonic_Corrected,0.003038,1,Low
21026125,3210.0,4.92003,12.814,0.8371,0.003035,0.8333,0.8371,Match,0.002767,3,High
302684996,3913.0,4.65866,12.8144,10.8247,0.000674,,10.8247,LS_only,0.001289,0,Very_Low
13079486,3486.0,4.76758,12.8145,0.7467,0.037457,0.8333,0.7467,Match,0.036106,2,Medium
327448203,3783.0,4.71368,12.8156,15.0,0.00431,,15.0,LS_only,0.004511,1,Low
332152077,3670.0,4.73963,12.8162,10.8568,0.003438,,10.8568,LS_only,0.004662,1,Low
10163838,3633.0,4.72846,12.8174,4.2216,0.001261,12.9167,4.2216,Match,0.002481,1,Low
14034600,3563.0,4.86704,12.8175,2.176,0.000932,13.0833,2.176,Match,0.001973,1,Low
82390592,3391.0,4.88026,12.8177,3.5883,0.000829,,3.5883,LS_only,0.001374,0,Very_Low
12104810,3498.0,4.81583,12.8183,4.7315,0.001051,,4.7315,LS_only,0.001938,0,Very_Low
251630511,3913.0,4.6535,12.8186,13.241,0.001507,0.6667,13.241,Match,0.001833,1,Low
249831571,3059.0,5.08497,12.8194,1.1171,0.006369,1.0833,1.1171,Match,0.006204,3,High
376880903,3729.0,4.73913,12.8194,5.3077,0.000452,,5.3077,LS_only,0.000869,0,Very_Low
13260257,3571.0,4.86827,12.8196,4.7085,0.000489,,4.7085,LS_only,0.001149,0,Very_Low
219844898,3825.0,4.7372,12.8197,5.3836,0.000588,,5.3836,LS_only,0.001078,0,Very_Low
10605297,3030.0,4.90595,12.8198,10.8462,0.008693,9.5,10.8462,Match,0.007386,2,Medium
406843227,3770.0,4.68341,12.822,6.6279,0.000457,,6.6279,LS_only,0.00117,0,Very_Low
233680140,3750.0,4.7194,12.8226,2.3012,0.001557,2.3333,2.3012,Match,0.001658,2,Medium
379600755,3605.0,4.654,12.823,3.3546,0.013215,3.3333,3.3546,Match,0.010013,3,High
389900760,3179.0,4.99978,12.8233,4.7315,0.001234,,4.7315,LS_only,0.002628,0,Very_Low
249888080,3315.0,4.88138,12.8251,0.9425,0.000497,,0.9425,LS_only,0.001289,0,Very_Low
403438720,3784.0,4.63966,12.8253,13.3072,0.001218,1.0,13.3072,Match,0.001483,1,Low
251594324,3692.0,4.61304,12.8263,9.0265,0.003725,,9.0265,LS_only,0.004674,1,Low
410708883,3395.0,4.82543,12.8267,1.1808,0.001026,0.75,1.1808,Match,0.004483,1,Low
420265356,3306.0,4.99849,12.827,7.3944,0.000424,,7.3944,LS_only,0.001105,0,Very_Low
403684938,3944.0,4.64196,12.8274,5.146,0.013079,5.1667,5.146,Match,0.01122,3,High
396487014,3258.0,4.88482,12.8278,4.6036,0.021927,4.5,4.6036,Match,0.01982,3,High
428164134,3384.0,4.92536,12.8282,9.1176,0.000628,,9.1176,LS_only,0.001488,0,Very_Low
116621997,3871.0,4.67135,12.8285,4.3458,0.001858,,4.3458,LS_only,0.003383,0,Very_Low
354799201,3878.0,4.64962,12.8298,1.3689,0.000405,,1.3689,LS_only,0.001193,0,Very_Low
390576392,3278.0,4.93827,12.8304,7.8273,0.000494,0.75,7.8273,Match,0.001266,1,Low
229782543,3515.0,4.73499,12.8304,8.428,0.000805,,8.428,LS_only,0.00128,0,Very_Low
396570431,3493.0,4.69611,12.8307,10.8462,0.002884,0.8333,10.8462,Match,0.003518,2,Medium
12828458,3499.0,4.68164,12.8312,6.5757,0.001837,0.75,6.5757,Match,0.00888,1,Low
356821294,3765.0,4.71375,12.8321,9.7826,0.000312,,9.7826,LS_only,0.000824,0,Very_Low
326777406,3625.0,4.77994,12.8322,7.9478,0.002374,,7.9478,LS_only,0.003162,1,Low
249942490,3940.0,4.60673,12.8333,15.0,0.000585,,15.0,LS_only,0.001452,0,Very_Low
317474585,3892.0,4.6713,12.8337,0.7614,0.000234,,0.7614,LS_only,0.000734,0,Very_Low
245541334,3766.0,4.63412,12.8338,4.5484,0.001435,0.5833,4.5484,Match,0.00187,1,Low
470795870,3954.0,4.65422,12.8343,11.9663,0.001494,1.5833,11.9663,Match,0.001747,1,Low
103948521,3570.0,4.77415,12.8343,4.3458,0.001048,13.25,4.3458,Match,0.001562,1,Low
347761314,3502.0,4.80927,12.8351,10.8462,0.009101,,10.8462,LS_only,0.010687,1,Low
198238742,3400.0,4.79193,12.8361,9.0,0.004221,,9.0,LS_only,0.00724,1,Low
399443612,3740.0,4.66732,12.8362,9.9296,0.000826,,9.9296,LS_only,0.001582,0,Very_Low
366580935,3232.0,4.90199,12.8374,1.4358,0.001785,1.4167,1.4358,Match,0.001915,2,Medium
395923300,3408.0,4.85071,12.8383,4.3568,0.000695,,4.3568,LS_only,0.001526,0,Very_Low
370122388,3658.0,4.76221,12.8387,10.8673,0.003589,,10.8673,LS_only,0.004488,1,Low
229672676,3388.0,4.91633,12.8394,4.4845,0.000911,4.0833,4.4845,Match,0.001098,2,Medium
284050381,3415.0,4.7684,12.8417,10.8673,0.009409,1.3333,10.8673,Match,0.013519,2,Medium
251144378,3940.0,4.644,12.8443,11.8966,0.001695,,11.8966,LS_only,0.002094,0,Very_Low
368450584,3823.0,4.68511,12.8444,1.1004,0.000482,,1.1004,LS_only,0.001242,0,Very_Low
241015023,3251.0,4.92327,12.8447,7.3944,0.000697,,7.3944,LS_only,0.00155,0,Very_Low
470923678,3412.0,4.96447,12.8471,7.0066,0.001154,,7.0066,LS_only,0.002003,0,Very_Low
417766930,3431.0,4.90765,12.8477,2.1429,0.000392,,2.1429,LS_only,0.001004,0,Very_Low
251436443,3408.0,4.81834,12.8484,1.1461,0.003878,1.1667,1.1461,Match,0.003968,3,High
263969360,3771.0,4.90556,12.8485,6.5493,0.001332,,6.5493,LS_only,0.001858,0,Very_Low
50044130,3577.0,4.71001,12.8486,3.5496,0.001141,,3.5496,LS_only,0.001857,0,Very_Low
453269374,3527.0,4.80177,12.8492,0.7765,0.00164,1.5,1.5,Harmonic_Corrected,0.002266,1,Low
362225191,3757.0,4.72767,12.8508,2.1037,0.000466,,2.1037,LS_only,0.000911,0,Very_Low
249899391,3623.0,4.7292,12.8509,6.9802,0.000935,,6.9802,LS_only,0.001872,0,Very_Low
353551721,3713.0,4.70286,12.8512,4.5484,0.00127,4.5833,4.5484,Match,0.002232,2,Medium
353819662,3415.0,4.88837,12.8516,7.3268,0.000467,,7.3268,LS_only,0.001086,0,Very_Low
407574348,3317.0,5.13773,12.8517,8.3878,0.027882,0.75,8.3878,Match,0.044059,2,Medium
50263599,3883.0,4.69774,12.8518,10.7922,0.001286,0.6667,10.7922,Match,0.001816,1,Low
72084445,3397.0,4.84996,12.8518,10.8568,0.004129,,10.8568,LS_only,0.004702,1,Low
233199387,3142.0,4.93027,12.852,15.0,0.000841,,15.0,LS_only,0.001482,0,Very_Low
81506915,3193.0,5.04657,12.8524,7.3268,0.000713,0.5833,7.3268,Match,0.001411,1,Low
357527102,3435.0,4.83426,12.8526,4.4919,0.001465,,4.4919,LS_only,0.002535,0,Very_Low
406536926,3296.0,4.88491,12.8529,8.428,0.00196,0.75,8.428,Match,0.002109,1,Low
77322352,3437.0,4.88698,12.853,3.9488,0.000407,,3.9488,LS_only,0.001025,0,Very_Low
420267547,3344.0,4.84938,12.8534,4.8592,0.000991,9.1667,9.1667,Harmonic_Corrected,0.001481,1,Low
279921428,3329.0,4.90928,12.8535,5.8475,0.001515,,5.8475,LS_only,0.002019,0,Very_Low
417664416,3686.0,4.73673,12.8547,6.9669,0.001788,,6.9669,LS_only,0.00292,0,Very_Low
271234263,3715.0,4.73452,12.8554,2.2025,0.000396,,2.2025,LS_only,0.001223,0,Very_Low
435742275,3364.0,4.84116,12.8555,5.2452,0.002583,,5.2452,LS_only,0.004009,1,Low
160599479,3725.0,4.73304,12.8556,8.3058,0.000295,,8.3058,LS_only,0.000792,0,Very_Low
198365980,3683.0,4.7365,12.8563,3.6216,0.000455,,3.6216,LS_only,0.001047,0,Very_Low
271242003,3553.0,4.79674,12.8566,1.8293,0.000694,,1.8293,LS_only,0.001704,0,Very_Low
331512497,3876.0,4.63081,12.8579,11.9318,0.000954,,11.9318,LS_only,0.001416,0,Very_Low
285753035,3806.0,4.66669,12.8586,6.5888,0.001234,,6.5888,LS_only,0.001889,0,Very_Low
55083482,3994.0,4.61167,12.8592,2.5712,0.00034,,2.5712,LS_only,0.00116,0,Very_Low
236764134,3317.0,4.90503,12.8595,5.615,0.008778,11.5,11.5,Harmonic_Corrected,0.008411,2,Medium
354697071,3898.0,4.64237,12.8602,4.3679,0.001123,,4.3679,LS_only,0.002214,0,Very_Low
247400145,3266.0,4.96552,12.8609,11.9748,0.001263,,11.9748,LS_only,0.001826,0,Very_Low
297655906,3274.0,4.86637,12.8611,3.7805,0.002122,3.75,3.7805,Match,0.002633,2,Medium
422540227,3808.0,4.66301,12.8614,6.6149,0.000735,,6.6149,LS_only,0.00159,0,Very_Low
470914950,3470.0,4.95494,12.8618,7.0197,0.002049,13.0,13.0,Harmonic_Corrected,0.002825,1,Low
10870826,3326.0,4.9333,12.8619,2.2669,0.001276,,2.2669,LS_only,0.002661,0,Very_Low
251378568,3598.0,4.70506,12.8634,9.0529,0.001993,1.8333,9.0529,Match,0.002654,1,Low
371002637,3272.0,4.83275,12.8644,1.0636,0.023501,1.0833,1.0636,Match,0.0179,3,High
230380624,3421.0,4.86079,12.8645,1.7513,0.000235,,1.7513,LS_only,0.000807,0,Very_Low
280323250,3665.0,4.69389,12.8658,6.5757,0.000691,,6.5757,LS_only,0.001406,0,Very_Low
233656965,3493.0,4.80832,12.8675,10.7592,0.000965,0.5833,10.7592,Match,0.001088,1,Low
229444326,3417.0,4.91887,12.8677,6.1607,0.000675,,6.1607,LS_only,0.00115,0,Very_Low
356863096,3425.0,4.74745,12.8678,2.6336,0.000584,,2.6336,LS_only,0.001033,0,Very_Low
326885638,3755.0,4.71462,12.868,2.2805,0.001479,,2.2805,LS_only,0.004413,0,Very_Low
452969201,3792.0,4.76645,12.8681,2.7511,0.000913,,2.7511,LS_only,0.002129,0,Very_Low
198186473,3602.0,4.73868,12.8684,8.3333,0.000368,,8.3333,LS_only,0.00079,0,Very_Low
207463935,3476.0,4.85074,12.8685,0.9498,0.000307,,0.9498,LS_only,0.000927,0,Very_Low
408706742,3338.0,4.94264,12.8688,4.3886,0.00047,,4.3886,LS_only,0.001141,0,Very_Low
12909405,3427.0,4.80342,12.8691,5.615,0.003146,11.3333,11.3333,Harmonic_Corrected,0.003961,2,Medium
279499069,3745.0,4.70597,12.8695,6.213,0.001283,0.6667,6.213,Match,0.001923,1,Low
461595886,3230.0,5.00697,12.8702,9.0659,0.001754,8.9167,9.0659,Match,0.00223,2,Medium
396656170,3932.0,4.6549,12.8703,1.0993,0.000423,,1.0993,LS_only,0.001193,0,Very_Low
327011943,3312.0,4.89439,12.8705,4.9301,0.000659,,4.9301,LS_only,0.001273,0,Very_Low
116989163,3403.0,4.61536,12.8711,0.7589,0.007379,0.75,0.7589,Match,0.005872,3,High
348019224,3575.0,4.6102,12.8712,10.8462,0.000912,0.5833,10.8462,Match,0.001436,1,Low
461445459,3886.0,4.69818,12.8717,6.2647,0.000586,,6.2647,LS_only,0.001192,0,Very_Low
334831854,3638.0,4.78363,12.872,10.7592,0.000349,,10.7592,LS_only,0.000963,0,Very_Low
13360804,3468.0,4.93346,12.872,10.8355,0.000433,,10.8355,LS_only,0.001081,0,Very_Low
232676321,3576.0,4.73051,12.8728,9.8449,0.001207,1.1667,9.8449,Match,0.00129,1,Low
252812562,3758.0,4.67908,12.8731,3.27,0.000608,,3.27,LS_only,0.001444,0,Very_Low
237232981,3311.0,4.91149,12.8737,4.3568,0.000702,,4.3568,LS_only,0.001286,0,Very_Low
309056793,3668.0,4.82676,12.874,11.9577,0.001522,,11.9577,LS_only,0.00259,0,Very_Low
332495610,3804.0,4.6895,12.8764,3.1989,0.000709,,3.1989,LS_only,0.001512,0,Very_Low
353781241,3405.0,4.98458,12.877,8.3742,0.000519,,8.3742,LS_only,0.001028,0,Very_Low
397928970,3644.0,4.80871,12.8776,4.3789,0.001345,,4.3789,LS_only,0.00268,0,Very_Low
149851496,3473.0,4.84269,12.8786,4.2323,0.000823,,4.2323,LS_only,0.001585,0,Very_Low
359482441,3315.0,4.88415,12.8795,1.3943,0.000478,12.75,1.3943,Match,0.001312,1,Low
431900940,3326.0,4.86932,12.8802,5.3817,0.002679,16.25,5.3817,Match,0.003081,2,Medium
165549035,3620.0,4.75178,12.8805,9.8936,0.002031,1.3333,9.8936,Match,0.001991,1,Low
12325486,3842.0,4.70457,12.8819,6.5757,0.001126,,6.5757,LS_only,0.00202,0,Very_Low
431767433,3426.0,4.85996,12.8823,6.9669,0.000516,,6.9669,LS_only,0.001299,0,Very_Low
312339776,3692.0,4.75202,12.8823,13.3072,0.001653,0.75,13.3072,Match,0.002508,1,Low
229978252,3488.0,4.7894,12.8848,4.4691,0.001193,21.8333,4.4691,Match,0.001655,1,Low
421117621,3568.0,4.81208,12.8855,3.2972,0.000578,1.5833,1.5833,Subharmonic_Corrected,0.002218,1,Low
389966739,3558.0,4.77899,12.886,5.8732,0.000505,,5.8732,LS_only,0.001098,0,Very_Low
263969021,3548.0,4.77973,12.8862,9.9057,0.000915,0.9167,9.9057,Match,0.001158,1,Low
233577023,3524.0,4.961,12.8865,8.4012,0.00027,,8.4012,LS_only,0.000884,0,Very_Low
251765262,3645.0,4.86269,12.8865,4.6036,0.000709,0.6667,4.6036,Match,0.001392,1,Low
389917014,3682.0,4.87531,12.8871,15.0,0.000511,,15.0,LS_only,0.000917,0,Very_Low
21098583,3122.0,4.99978,12.888,6.6019,0.001088,,6.6019,LS_only,0.001682,0,Very_Low
230119493,3347.0,4.79954,12.8888,7.6602,0.000567,0.5833,7.6602,Match,0.000997,1,Low
436869614,3216.0,5.00676,12.8897,1.1691,0.005125,1.1667,1.1691,Match,0.004028,3,High
379607725,3747.0,4.66672,12.8902,6.5757,0.000971,,6.5757,LS_only,0.001474,0,Very_Low
381779229,3383.0,4.89268,12.8903,9.9415,0.001898,,9.9415,LS_only,0.003699,0,Very_Low
252124767,3292.0,4.99116,12.8906,2.3253,0.000872,,2.3253,LS_only,0.00242,0,Very_Low
229675969,3383.0,4.85112,12.8923,2.5305,0.010266,2.5833,2.5305,Match,0.00844,3,High
237294812,3454.0,4.85152,12.8926,6.9536,0.000404,,6.9536,LS_only,0.001123,0,Very_Low
333802417,3408.0,4.82077,12.893,3.7906,0.000256,,3.7906,LS_only,0.000896,0,Very_Low
280130817,3385.0,4.84494,12.8932,6.9536,0.001155,,6.9536,LS_only,0.001811,0,Very_Low
431898644,3279.0,4.84258,12.8946,2.176,0.000487,,2.176,LS_only,0.001444,0,Very_Low
251791392,3437.0,4.83283,12.895,13.2524,0.000957,,13.2524,LS_only,0.001316,0,Very_Low
315615664,3894.0,4.64557,12.8951,2.5978,0.000469,,2.5978,LS_only,0.001044,0,Very_Low
320044157,3518.0,4.77232,12.8957,11.9405,0.003159,0.9167,11.9405,Match,0.003977,2,Medium
372275092,3427.0,4.71385,12.8968,0.5768,0.007107,0.5833,0.5768,Match,0.006401,3,High
251622893,3893.0,4.62324,12.8982,9.8936,0.000461,,9.8936,LS_only,0.001214,0,Very_Low
402811265,3504.0,4.74454,12.8993,6.5888,0.001329,,6.5888,LS_only,0.002211,0,Very_Low
366187165,3779.0,4.63695,12.8995,6.2647,0.001069,,6.2647,LS_only,0.002567,0,Very_Low
445351605,3868.0,4.66821,12.9003,5.6275,0.00053,,5.6275,LS_only,0.001342,0,Very_Low
101256414,3222.0,5.01381,12.9007,5.8475,0.000777,0.75,5.8475,Match,0.003924,1,Low
271527700,3353.0,4.77587,12.9007,10.8779,0.001618,13.0,10.8779,Match,0.002682,1,Low
249861653,3901.0,4.66323,12.9013,4.5484,0.000969,,4.5484,LS_only,0.001877,0,Very_Low
12746388,3807.0,4.67933,12.9024,6.2389,0.000891,,6.2389,LS_only,0.001942,0,Very_Low
356785359,3407.0,4.82444,12.9029,8.347,0.001036,8.8333,8.347,Match,0.001355,2,Medium
230075220,3446.0,4.86073,12.9032,11.7857,0.000576,,11.7857,LS_only,0.001201,0,Very_Low
419752084,3609.0,4.69285,12.9036,5.6649,0.00121,,5.6649,LS_only,0.002158,0,Very_Low
390897281,3888.0,4.68884,12.9039,9.1048,0.000486,,9.1048,LS_only,0.001468,0,Very_Low
251327071,3744.0,4.68836,12.9042,13.2581,0.000653,,13.2581,LS_only,0.001567,0,Very_Low
302238556,3685.0,4.65409,12.9045,9.8936,0.000685,,9.8936,LS_only,0.001347,0,Very_Low
230391988,3397.0,4.84669,12.9047,6.4692,0.001152,13.1667,13.1667,Harmonic_Corrected,0.001532,1,Low
338161796,3772.0,4.675,12.9049,9.9533,0.004661,11.1667,9.9533,Match,0.004196,2,Medium
5642796,3473.0,4.86259,12.9069,7.0197,0.001055,0.9167,7.0197,Match,0.001656,1,Low
384916503,3516.0,4.71564,12.907,2.1768,0.001061,,2.1768,LS_only,0.002297,0,Very_Low
302159595,3444.0,4.79297,12.9072,2.5636,0.000906,,2.5636,LS_only,0.00227,0,Very_Low
372271493,3646.0,4.75171,12.9078,6.8865,0.000668,,6.8865,LS_only,0.001274,0,Very_Low
417415878,3370.0,4.80151,12.9088,10.8247,0.00118,13.0833,10.8247,Match,0.002414,1,Low
332570014,3302.0,4.86257,12.909,6.5888,0.00055,,6.5888,LS_only,0.001279,0,Very_Low
14034865,3531.0,4.73361,12.9091,2.1694,0.000738,,2.1694,LS_only,0.001664,0,Very_Low
302686340,3589.0,4.7126,12.9092,0.7976,0.001693,1.5833,1.5833,Harmonic_Corrected,0.003032,1,Low
186670415,3510.0,4.8543,12.9096,7.9213,0.002812,,7.9213,LS_only,0.003606,1,Low
65445866,3177.0,5.04102,12.9103,2.1109,0.000369,,2.1109,LS_only,0.001159,0,Very_Low
434806637,3660.0,4.71802,12.9121,13.3072,0.000379,,13.3072,LS_only,0.0012,0,Very_Low
444523826,3905.0,4.64102,12.9122,5.6649,0.001193,,5.6649,LS_only,0.002462,0,Very_Low
293185968,3322.0,4.90699,12.9132,4.2323,0.00041,,4.2323,LS_only,0.001072,0,Very_Low
229788783,3434.0,4.78486,12.9137,7.8409,0.000754,0.75,7.8409,Match,0.00126,1,Low
275762752,3939.0,4.72261,12.914,6.5094,0.000572,,6.5094,LS_only,0.001256,0,Very_Low
67996221,3230.0,4.96874,12.9148,6.5625,0.002395,5.9167,6.5625,Match,0.002696,3,High
470876781,3346.0,4.83373,12.9152,3.3063,0.000743,,3.3063,LS_only,0.001823,0,Very_Low
389632893,3607.0,4.72832,12.9153,1.8236,0.014563,1.8333,1.8236,Match,0.011271,3,High
236713189,3506.0,4.91187,12.9158,1.3182,0.000417,,1.3182,LS_only,0.001204,0,Very_Low
264180192,3445.0,4.96421,12.916,8.4677,0.000827,,8.4677,LS_only,0.001864,0,Very_Low
198162429,3439.0,4.7846,12.9173,11.8876,0.00059,,11.8876,LS_only,0.001029,0,Very_Low
259967568,3378.0,4.91009,12.9179,6.9802,0.000675,,6.9802,LS_only,0.001877,0,Very_Low
230050842,3570.0,4.73982,12.9182,13.2637,0.001474,,13.2637,LS_only,0.002077,0,Very_Low
285668665,3481.0,4.85781,12.92,2.3367,0.001076,,2.3367,LS_only,0.002111,0,Very_Low
232617516,3503.0,4.78309,12.9202,1.8589,0.000306,,1.8589,LS_only,0.000875,0,Very_Low
243278225,3462.0,4.76247,12.9202,5.8604,0.000727,,5.8604,LS_only,0.001423,0,Very_Low
400891204,3007.0,5.15173,12.9202,8.3878,0.000695,,8.3878,LS_only,0.001484,0,Very_Low
237296488,3482.0,4.86464,12.921,13.3019,0.000385,,13.3019,LS_only,0.001053,0,Very_Low
255803944,3540.0,4.80802,12.9213,4.4008,0.001146,,4.4008,LS_only,0.002366,0,Very_Low
311234051,3543.0,4.92243,12.9214,5.3704,0.000984,0.8333,5.3704,Match,0.001459,1,Low
283930809,3506.0,4.71574,12.9216,10.8673,0.015332,1.5,10.8673,Match,0.017416,2,Medium
403438467,3285.0,4.87039,12.9221,13.3072,0.000867,0.9167,13.3072,Match,0.001708,1,Low
233501704,3535.0,4.87445,12.9224,0.9587,0.000252,,0.9587,LS_only,0.000776,0,Very_Low
117314067,3580.0,4.68875,12.9234,3.0882,0.000706,,3.0882,LS_only,0.001415,0,Very_Low
236785450,3736.0,4.74722,12.9235,2.2628,0.000426,,2.2628,LS_only,0.000999,0,Very_Low
53713272,3559.0,4.77066,12.924,0.7975,0.002062,4.0,0.7975,Match,0.004535,1,Low
350071178,3459.0,4.8306,12.9249,11.9405,0.000772,0.75,11.9405,Match,0.001411,1,Low
311235091,3564.0,4.73961,12.9255,8.25,0.001905,9.0,8.25,Match,0.002081,2,Medium
428393738,3926.0,4.64101,12.9263,4.001,0.000695,0.6667,4.001,Match,0.001371,1,Low
71934863,3904.0,4.65566,12.9264,5.1699,0.001076,,5.1699,LS_only,0.002346,0,Very_Low
462619951,3652.0,4.77489,12.9266,1.8956,0.000576,,1.8956,LS_only,0.001248,0,Very_Low
351615518,3541.0,4.78764,12.927,5.4183,0.000874,,5.4183,LS_only,0.001904,0,Very_Low
441715840,3730.0,4.78453,12.9271,10.5858,0.000446,,10.5858,LS_only,0.000986,0,Very_Low
72085979,3638.0,4.79706,12.9278,2.1494,0.001835,,2.1494,LS_only,0.003125,0,Very_Low
444743727,3462.0,4.79302,12.9282,6.5888,0.001457,6.1667,6.5888,Match,0.002312,2,Medium
305044153,3345.0,4.78344,12.9288,6.5888,0.000907,12.9167,12.9167,Harmonic_Corrected,0.00192,1,Low
399134759,3403.0,4.88489,12.9294,10.8568,0.000537,,10.8568,LS_only,0.001255,0,Very_Low
301989300,3951.0,4.64014,12.9298,11.9231,0.001449,1.25,11.9231,Match,0.001603,1,Low
353550320,3890.0,4.66678,12.9303,6.5625,0.002399,6.4167,6.5625,Match,0.002724,3,High
77224436,3235.0,4.99673,12.9303,11.9577,0.000426,,11.9577,LS_only,0.001016,0,Very_Low
233501287,3229.0,4.9713,12.9309,4.9128,0.000722,5.0,4.9128,Match,0.001006,2,Medium
198157501,3512.0,4.7706,12.9318,3.3679,0.00049,,3.3679,LS_only,0.001128,0,Very_Low
357831022,3154.0,5.03029,12.932,6.5757,0.001528,13.0833,13.0833,Harmonic_Corrected,0.003072,1,Low
462620192,3590.0,4.8607,12.9322,6.1607,0.000984,,6.1607,LS_only,0.001751,0,Very_Low
348668302,3765.0,4.66504,12.9323,6.5888,0.000987,,6.5888,LS_only,0.001549,0,Very_Low
422989796,3397.0,4.81521,12.9325,7.381,0.001045,,7.381,LS_only,0.002198,0,Very_Low
406630406,3752.0,4.72087,12.933,6.9934,0.00065,,6.9934,LS_only,0.001081,0,Very_Low
229607373,3582.0,4.77427,12.9341,5.5518,0.000317,,5.5518,LS_only,0.000839,0,Very_Low
351687756,3938.0,4.72264,12.9344,6.2647,0.001012,0.5833,6.2647,Match,0.002072,1,Low
307207575,3588.0,4.77616,12.9368,6.5757,0.001025,,6.5757,LS_only,0.00205,0,Very_Low
232608892,3505.0,4.80208,12.9386,3.2892,0.001455,,3.2892,LS_only,0.002253,0,Very_Low
279606304,3541.0,4.75872,12.9389,6.9934,0.001009,12.9167,12.9167,Harmonic_Corrected,0.001613,1,Low
280415151,3430.0,4.83819,12.9416,10.814,0.000997,1.3333,10.814,Match,0.001419,1,Low
461357617,3402.0,4.84803,12.9417,0.592,0.00041,,0.592,LS_only,0.001104,0,Very_Low
265098605,3372.0,4.81775,12.9421,1.4266,0.007026,1.4167,1.4266,Match,0.006187,3,High
229502129,3546.0,4.80591,12.9432,3.5496,0.000495,,3.5496,LS_only,0.001295,0,Very_Low
230119054,3508.0,4.74564,12.9433,7.6602,0.002172,,7.6602,LS_only,0.002806,0,Very_Low
12734824,3224.0,4.96028,12.944,7.4211,0.000811,0.5833,7.4211,Match,0.00176,1,Low
230069233,3560.0,4.80278,12.9443,4.2114,0.000435,,4.2114,LS_only,0.001043,0,Very_Low
71747132,3575.0,4.67972,12.9451,6.2518,0.002346,6.0833,6.2518,Match,0.003122,3,High
10508208,3443.0,4.7521,12.9454,10.8462,0.001093,,10.8462,LS_only,0.002224,0,Very_Low
332504630,3444.0,4.79391,12.9467,13.2637,0.000527,,13.2637,LS_only,0.001156,0,Very_Low
327369923,3683.0,4.7173,12.9483,5.9497,0.002383,0.5833,5.9497,Match,0.003387,2,Medium
420137203,3426.0,4.84903,12.9487,5.0735,0.000548,,5.0735,LS_only,0.001202,0,Very_Low
235993422,3204.0,4.94374,12.9494,0.5631,0.003639,0.5833,0.5631,Match,0.003125,3,High
229704090,3452.0,4.82003,12.9498,6.5094,0.000317,,6.5094,LS_only,0.000937,0,Very_Low
201114321,3236.0,4.85964,12.9509,4.3125,0.000826,0.9167,4.3125,Match,0.003399,1,Low
288523776,3397.0,4.88053,12.9516,10.7702,0.000324,,10.7702,LS_only,0.000917,0,Very_Low
289581485,3722.0,4.74055,12.9523,8.3058,0.000929,0.5833,8.3058,Match,0.001689,1,Low
367101681,3512.0,4.8703,12.953,6.5493,0.000397,,6.5493,LS_only,0.000946,0,Very_Low
230133607,3671.0,4.76325,12.9542,13.1818,0.003542,,13.1818,LS_only,0.004469,1,Low
233682516,3458.0,4.80616,12.9544,2.17,0.000319,,2.17,LS_only,0.000813,0,Very_Low
250795785,3363.0,4.87452,12.9546,13.2965,0.000471,,13.2965,LS_only,0.001035,0,Very_Low
232682362,3507.0,4.84541,12.9563,1.4758,0.000288,,1.4758,LS_only,0.000784,0,Very_Low
467325858,3542.0,4.86621,12.9563,1.7017,0.000393,,1.7017,LS_only,0.001002,0,Very_Low
224597852,3418.0,4.75734,12.9564,1.7195,0.000309,,1.7195,LS_only,0.001041,0,Very_Low
453183874,3444.0,4.72683,12.9573,7.3944,0.001311,0.5833,7.3944,Match,0.002182,1,Low
82570498,3577.0,4.74002,12.9575,7.354,0.000758,,7.354,LS_only,0.001682,0,Very_Low
238652420,3317.0,4.8878,12.9592,6.5757,0.000817,,6.5757,LS_only,0.001532,0,Very_Low
